,datetime,radiation,windspeed_100m,total_substation,total_solar_part,total_wind_part,Lat,Lon,solar_on,wind_on,Hour,Minute,,,,,,,,,
0,2021-07-31 00:15:00+00:00,3.29E-11,8.102386663,0.905325444,0,-0.230769231,31.55365095,3.404293964,0,1,0,15,,,,,,,,,
1,2021-07-31 00:30:00+00:00,3.29E-11,8.51026484,0.804733728,0,-0.301775148,31.55365095,3.404293964,0,1,0,30,,,,,,,,,
2,2021-07-31 00:45:00+00:00,8.22E-12,8.918143024,0.615384615,0,-0.337278107,31.55365095,3.404293964,0,1,0,45,,,,,,,,,
3,2021-07-31 01:00:00+00:00,-1.64E-11,9.326021207,0.437869822,0,-0.378698225,31.55365095,3.404293964,0,1,1,0,,,,,,,,,
4,2021-07-31 01:15:00+00:00,-4.12E-11,8.937037485,-0.01183432,0,-0.402366864,31.55365095,3.404293964,0,1,1,15,,,,,,,,,
5,2021-07-31 01:30:00+00:00,-6.57E-11,8.548053763,-0.467455621,0,-0.520710059,31.55365095,3.404293964,0,1,1,30,,,,,,,,,
6,2021-07-31 01:45:00+00:00,-4.94E-11,8.159070041,-0.710059172,0,-0.934911243,31.55365095,3.404293964,0,1,1,45,,,,,,,,,
7,2021-07-31 02:00:00+00:00,-3.29E-11,7.77008632,-0.928994083,0,-0.964497041,31.55365095,3.404293964,0,1,2,0,,,,,,,,,
8,2021-07-31 02:15:00+00:00,-1.64E-11,7.781641722,-0.662721893,0,-0.875739645,31.55365095,3.404293964,0,1,2,15,,,,,,,,,
9,2021-07-31 02:30:00+00:00,0,7.793197124,-1.076923077,0,-0.928994083,31.55365095,3.404293964,0,1,2,30,,,,,,,,,
10,2021-07-31 02:45:00+00:00,13759.28139,7.804752527,-1.047337278,0,-0.976331361,31.55365095,3.404293964,0,1,2,45,,,,,,,,,
11,2021-07-31 03:00:00+00:00,27518.56278,7.816307923,-1.130177515,0,-0.881656805,31.55365095,3.404293964,0,1,3,0,,,,,,,,,
12,2021-07-31 03:15:00+00:00,41277.84417,7.948109805,-1.384615385,0,-1.106508876,31.55365095,3.404293964,0,1,3,15,,,,,,,,,
13,2021-07-31 03:30:00+00:00,55037.12556,8.079911686,-1.514792899,0,-1.26035503,31.55365095,3.404293964,0,1,3,30,,,,,,,,,
14,2021-07-31 03:45:00+00:00,74345.48935,8.211713568,-1.73964497,0,-1.313609467,31.55365095,3.404293964,0,1,3,45,,,,,,,,,
15,2021-07-31 04:00:00+00:00,93653.85308,8.34351545,-1.621301775,0,-1.26035503,31.55365095,3.404293964,0,1,4,0,,,,,,,,,
16,2021-07-31 04:15:00+00:00,112962.2169,8.268781385,-1.828402367,0,-1.355029586,31.55365095,3.404293964,0,1,4,15,,,,,,,,,
17,2021-07-31 04:30:00+00:00,132270.5807,8.19404732,-1.982248521,0,-1.390532544,31.55365095,3.404293964,0,1,4,30,,,,,,,,,
18,2021-07-31 04:45:00+00:00,218056.948,8.119313249,-1.792899408,0,-1.301775148,31.55365095,3.404293964,0,1,4,45,,,,,,,,,
19,2021-07-31 05:00:00+00:00,303843.3154,8.044579183,-1.721893491,0,-1.183431953,31.55365095,3.404293964,0,1,5,0,,,,,,,,,
20,2021-07-31 05:15:00+00:00,389629.6829,7.902393254,-0.810650888,0,-0.786982249,31.55365095,3.404293964,0,1,5,15,,,,,,,,,
21,2021-07-31 05:30:00+00:00,475416.0503,7.760207331,-0.331360947,0,-0.538461538,31.55365095,3.404293964,0,1,5,30,,,,,,,,,
22,2021-07-31 05:45:00+00:00,469478.1805,7.618021402,-0.130177515,0,-0.426035503,31.55365095,3.404293964,0,1,5,45,,,,,,,,,
23,2021-07-31 06:00:00+00:00,463540.3107,7.475835473,-0.863905325,0,-0.804733728,31.55365095,3.404293964,0,1,6,0,,,,,,,,,
24,2021-07-31 06:15:00+00:00,457602.4408,7.405540787,-0.710059172,0,-0.792899408,31.55365095,3.404293964,0,1,6,15,,,,,,,,,
25,2021-07-31 06:30:00+00:00,451664.571,7.335246101,-1.076923077,0,-1.100591716,31.55365095,3.404293964,0,1,6,30,,,,,,,,,
26,2021-07-31 06:45:00+00:00,418388.702,7.26495142,-2.24260355,0,-1.680473373,31.55365095,3.404293964,0,1,6,45,,,,,,,,,
27,2021-07-31 07:00:00+00:00,385112.8328,7.194656734,-2.656804734,0,-1.934911243,31.55365095,3.404293964,0,1,7,0,,,,,,,,,
28,2021-07-31 07:15:00+00:00,351836.9638,6.983419284,-3.00591716,0,-2.059171598,31.55365095,3.404293964,0,1,7,15,,,,,,,,,
29,2021-07-31 07:30:00+00:00,318561.0947,6.772181834,-2.668639053,0,-1.934911243,31.55365095,3.404293964,0,1,7,30,,,,,,,,,
30,2021-07-31 07:45:00+00:00,300532.8402,6.560944385,-2.585798817,0,-1.875739645,31.55365095,3.404293964,0,1,7,45,,,,,,,,,
31,2021-07-31 08:00:00+00:00,282504.5858,6.349706929,-2.230769231,0,-1.721893491,31.55365095,3.404293964,0,1,8,0,,,,,,,,,
32,2021-07-31 08:15:00+00:00,264476.3314,6.292823219,-2.207100592,0,-1.538461538,31.55365095,3.404293964,0,1,8,15,,,,,,,,,
33,2021-07-31 08:30:00+00:00,246448.0769,6.235939509,-2.142011834,0,-1.408284024,31.55365095,3.404293964,0,1,8,30,,,,,,,,,
34,2021-07-31 08:45:00+00:00,396319.0828,6.179055799,-2.076923077,0,-1.573964497,31.55365095,3.404293964,0,1,8,45,,,,,,,,,
35,2021-07-31 09:00:00+00:00,546190.0888,6.122172089,-2.224852071,0,-1.923076923,31.55365095,3.404293964,0,1,9,0,,,,,,,,,
36,2021-07-31 09:15:00+00:00,696061.0947,6.260761142,-1.662721893,0,-1.301775148,31.55365095,3.404293964,0,1,9,15,,,,,,,,,
37,2021-07-31 09:30:00+00:00,845932.1006,6.399350195,-2.325443787,0,-1.041420118,31.55365095,3.404293964,0,1,9,30,,,,,,,,,
38,2021-07-31 09:45:00+00:00,893975.555,6.537939249,-2.633136095,0,-1.118343195,31.55365095,3.404293964,0,1,9,45,,,,,,,,,
39,2021-07-31 10:00:00+00:00,942019.0089,6.676528296,-2.958579882,0,-1.076923077,31.55365095,3.404293964,0,1,10,0,,,,,,,,,
40,2021-07-31 10:15:00+00:00,990062.4633,6.890240645,-2.100591716,0,-1.01183432,31.55365095,3.404293964,0,1,10,15,,,,,,,,,
41,2021-07-31 10:30:00+00:00,1038105.917,7.103952994,-1.887573964,0,-0.893491124,31.55365095,3.404293964,0,1,10,30,,,,,,,,,
42,2021-07-31 10:45:00+00:00,1181154.808,7.317665343,-1.396449704,0,-0.887573964,31.55365095,3.404293964,0,1,10,45,,,,,,,,,
43,2021-07-31 11:00:00+00:00,1324203.698,7.531377692,-1.520710059,0,-0.911242604,31.55365095,3.404293964,0,1,11,0,,,,,,,,,
44,2021-07-31 11:15:00+00:00,1467252.589,7.339100302,-1.804733728,0,-0.928994083,31.55365095,3.404293964,0,1,11,15,,,,,,,,,
45,2021-07-31 11:30:00+00:00,1610301.479,7.146822911,-1.869822485,0,-0.934911243,31.55365095,3.404293964,0,1,11,30,,,,,,,,,
46,2021-07-31 11:45:00+00:00,1527088.905,6.954545521,-2.727810651,0,-0.958579882,31.55365095,3.404293964,0,1,11,45,,,,,,,,,
47,2021-07-31 12:00:00+00:00,1443876.331,6.762268136,-2.946745562,0,-1.017751479,31.55365095,3.404293964,0,1,12,0,,,,,,,,,
48,2021-07-31 12:15:00+00:00,1360663.757,6.90993797,-3.544378698,0,-1.100591716,31.55365095,3.404293964,0,1,12,15,,,,,,,,,
49,2021-07-31 12:30:00+00:00,1277451.183,7.057607811,-3.449704142,0,-1.023668639,31.55365095,3.404293964,0,1,12,30,,,,,,,,,
50,2021-07-31 12:45:00+00:00,1208780.473,7.205277645,-3.644970414,0,-1.142011834,31.55365095,3.404293964,0,1,12,45,,,,,,,,,
51,2021-07-31 13:00:00+00:00,1140109.763,7.352947485,-3.852071006,0,-1.017751479,31.55365095,3.404293964,0,1,13,0,,,,,,,,,
52,2021-07-31 13:15:00+00:00,1071439.053,7.228500178,-3.869822485,0,-0.863905325,31.55365095,3.404293964,0,1,13,15,,,,,,,,,
53,2021-07-31 13:30:00+00:00,1002768.343,7.104052876,-4.118343195,0,-0.911242604,31.55365095,3.404293964,0,1,13,30,,,,,,,,,
54,2021-07-31 13:45:00+00:00,893146.0799,6.979605574,-4.307692308,0,-0.934911243,31.55365095,3.404293964,0,1,13,45,,,,,,,,,
55,2021-07-31 14:00:00+00:00,783523.8166,6.855158272,-4.142011834,0,-0.905325444,31.55365095,3.404293964,0,1,14,0,,,,,,,,,
56,2021-07-31 14:15:00+00:00,673901.5533,6.811092308,-4.177514793,0,-0.911242604,31.55365095,3.404293964,0,1,14,15,,,,,,,,,
57,2021-07-31 14:30:00+00:00,564279.2899,6.767026349,-3.568047337,0,-0.828402367,31.55365095,3.404293964,0,1,14,30,,,,,,,,,
58,2021-07-31 14:45:00+00:00,575457.6183,6.722960385,-3.402366864,0,-0.863905325,31.55365095,3.404293964,0,1,14,45,,,,,,,,,
59,2021-07-31 15:00:00+00:00,586635.9467,6.678894426,-3.905325444,0,-1.218934911,31.55365095,3.404293964,0,1,15,0,,,,,,,,,
60,2021-07-31 15:15:00+00:00,597814.2751,6.576311657,-3.869822485,0,-1.236686391,31.55365095,3.404293964,0,1,15,15,,,,,,,,,
61,2021-07-31 15:30:00+00:00,608992.6036,6.473728893,-3.627218935,0,-0.964497041,31.55365095,3.404293964,0,1,15,30,,,,,,,,,
62,2021-07-31 15:45:00+00:00,556731.4349,6.371146124,-3.887573964,0,-0.911242604,31.55365095,3.404293964,0,1,15,45,,,,,,,,,
63,2021-07-31 16:00:00+00:00,504470.2663,6.268563355,-3.01183432,0,-0.869822485,31.55365095,3.404293964,0,1,16,0,,,,,,,,,
64,2021-07-31 16:15:00+00:00,452209.0976,6.09539726,-2.00591716,0,-0.846153846,31.55365095,3.404293964,0,1,16,15,,,,,,,,,
65,2021-07-31 16:30:00+00:00,399947.929,5.922231166,-2.946745562,0,-0.940828402,31.55365095,3.404293964,0,1,16,30,,,,,,,,,
66,2021-07-31 16:45:00+00:00,341908.2979,5.749065072,-3.360946746,0,-1.017751479,31.55365095,3.404293964,0,1,16,45,,,,,,,,,
67,2021-07-31 17:00:00+00:00,283868.6668,5.575898978,-2.970414201,0,-0.982248521,31.55365095,3.404293964,0,1,17,0,,,,,,,,,
68,2021-07-31 17:15:00+00:00,225829.0357,5.607403241,-2.568047337,0,-0.934911243,31.55365095,3.404293964,0,1,17,15,,,,,,,,,
69,2021-07-31 17:30:00+00:00,167789.4046,5.638907506,-2.094674556,0,-0.964497041,31.55365095,3.404293964,0,1,17,30,,,,,,,,,
70,2021-07-31 17:45:00+00:00,128107.7339,5.67041177,-1.863905325,0,-0.875739645,31.55365095,3.404293964,0,1,17,45,,,,,,,,,
71,2021-07-31 18:00:00+00:00,88426.06325,5.701916034,-1.50295858,0,-0.905325444,31.55365095,3.404293964,0,1,18,0,,,,,,,,,
72,2021-07-31 18:15:00+00:00,48744.39257,5.608392044,-1.053254438,0,-0.964497041,31.55365095,3.404293964,0,1,18,15,,,,,,,,,
73,2021-07-31 18:30:00+00:00,9062.721893,5.514868053,-0.964497041,0,-1.047337278,31.55365095,3.404293964,0,1,18,30,,,,,,,,,
74,2021-07-31 18:45:00+00:00,6798.271083,5.421344063,-1.041420118,0,-1.106508876,31.55365095,3.404293964,0,1,18,45,,,,,,,,,
75,2021-07-31 19:00:00+00:00,4533.820266,5.327820073,-1.130177515,0,-1.017751479,31.55365095,3.404293964,0,1,19,0,,,,,,,,,
76,2021-07-31 19:15:00+00:00,2269.369453,5.262900809,-1.420118343,0,-1.550295858,31.55365095,3.404293964,0,1,19,15,,,,,,,,,
77,2021-07-31 19:30:00+00:00,4.918639053,5.197981547,-0.727810651,0,-1.372781065,31.55365095,3.404293964,0,1,19,30,,,,,,,,,
78,2021-07-31 19:45:00+00:00,4.414755917,5.133062283,-0.964497041,0,-1.526627219,31.55365095,3.404293964,0,1,19,45,,,,,,,,,
79,2021-07-31 20:00:00+00:00,3.910872781,5.068143021,-0.609467456,0,-1.461538462,31.55365095,3.404293964,0,1,20,0,,,,,,,,,
80,2021-07-31 20:15:00+00:00,3.406989645,4.930721726,-0.301775148,0,-1.278106509,31.55365095,3.404293964,0,1,20,15,,,,,,,,,
81,2021-07-31 20:30:00+00:00,2.903106509,4.793300431,-0.414201183,0,-1.355029586,31.55365095,3.404293964,0,1,20,30,,,,,,,,,
82,2021-07-31 20:45:00+00:00,2.177329882,4.655879136,-0.136094675,0,-1.201183432,31.55365095,3.404293964,0,1,20,45,,,,,,,,,
83,2021-07-31 21:00:00+00:00,1.451553254,4.518457841,0.218934911,0,-1.047337278,31.55365095,3.404293964,0,1,21,0,,,,,,,,,
84,2021-07-31 21:15:00+00:00,0.725776627,4.485848246,0.106508876,0,-1.159763314,31.55365095,3.404293964,0,1,21,15,,,,,,,,,
85,2021-07-31 21:30:00+00:00,0,4.453238651,0.349112426,0,-0.98816568,31.55365095,3.404293964,0,1,21,30,,,,,,,,,
86,2021-07-31 21:45:00+00:00,0,4.420629056,0.431952663,0,-0.98816568,31.55365095,3.404293964,0,1,21,45,,,,,,,,,
87,2021-07-31 22:00:00+00:00,0,4.38801946,0.603550296,0,-0.911242604,31.55365095,3.404293964,0,1,22,0,,,,,,,,,
88,2021-07-31 22:15:00+00:00,0,4.248100554,0.911242604,0,-0.627218935,31.55365095,3.404293964,0,1,22,15,,,,,,,,,
89,2021-07-31 22:30:00+00:00,0,4.108181649,0.633136095,0,-0.804733728,31.55365095,3.404293964,0,1,22,30,,,,,,,,,
90,2021-07-31 22:45:00+00:00,8.22E-12,3.968262743,0.917159763,0,-0.627218935,31.55365095,3.404293964,0,1,22,45,,,,,,,,,
91,2021-07-31 23:00:00+00:00,1.64E-11,3.828343837,0.698224852,0,-0.686390533,31.55365095,3.404293964,0,1,23,0,,,,,,,,,
92,2021-07-31 23:15:00+00:00,2.47E-11,3.682004347,0.721893491,0,-0.621301775,31.55365095,3.404293964,0,1,23,15,,,,,,,,,
93,2021-07-31 23:30:00+00:00,3.29E-11,3.535664857,0.816568047,0,-0.556213018,31.55365095,3.404293964,0,1,23,30,,,,,,,,,
94,2021-07-31 23:45:00+00:00,3.29E-11,3.389325367,0.964497041,0,-0.485207101,31.55365095,3.404293964,0,1,23,45,,,,,,,,,
95,2021-08-01 00:00:00+00:00,3.29E-11,3.242985878,0.74556213,0,-0.562130178,31.55365095,3.404293964,0,1,0,0,,,,,,,,,
96,2021-08-01 00:15:00+00:00,3.29E-11,3.098163873,0.644970414,0,-0.597633136,31.55365095,3.404293964,0,1,0,15,,,,,,,,,
97,2021-08-01 00:30:00+00:00,3.29E-11,2.953341868,0.917159763,0,-0.384615385,31.55365095,3.404293964,0,1,0,30,,,,,,,,,
98,2021-08-01 00:45:00+00:00,8.22E-12,2.808519863,0.715976331,0,-0.402366864,31.55365095,3.404293964,0,1,0,45,,,,,,,,,
99,2021-08-01 01:00:00+00:00,-1.64E-11,2.663697858,0.834319527,0,-0.372781065,31.55365095,3.404293964,0,1,1,0,,,,,,,,,
100,2021-08-01 01:15:00+00:00,-4.11E-11,2.639461198,1.029585799,0,-0.201183432,31.55365095,3.404293964,0,1,1,15,,,,,,,,,
101,2021-08-01 01:30:00+00:00,-6.57E-11,2.615224539,1.082840237,0,-0.213017751,31.55365095,3.404293964,0,1,1,30,,,,,,,,,
102,2021-08-01 01:45:00+00:00,-4.94E-11,2.59098788,1.165680473,0,-0.136094675,31.55365095,3.404293964,0,1,1,45,,,,,,,,,
103,2021-08-01 02:00:00+00:00,-3.29E-11,2.566751221,1.213017751,0,-0.177514793,31.55365095,3.404293964,0,1,2,0,,,,,,,,,
104,2021-08-01 02:15:00+00:00,-1.64E-11,2.668468205,1.124260355,0,-0.207100592,31.55365095,3.404293964,0,1,2,15,,,,,,,,,
105,2021-08-01 02:30:00+00:00,0,2.770185188,1.118343195,0,-0.147928994,31.55365095,3.404293964,0,1,2,30,,,,,,,,,
106,2021-08-01 02:45:00+00:00,17778.66124,2.871902172,1.124260355,0,-0.100591716,31.55365095,3.404293964,0,1,2,45,,,,,,,,,
107,2021-08-01 03:00:00+00:00,35557.32249,2.973619156,1.071005917,0,-0.183431953,31.55365095,3.404293964,0,1,3,0,,,,,,,,,
108,2021-08-01 03:15:00+00:00,53335.98373,2.913516583,1.00591716,0,-0.189349112,31.55365095,3.404293964,0,1,3,15,,,,,,,,,
109,2021-08-01 03:30:00+00:00,71114.64497,2.853414011,1.053254438,0,-0.171597633,31.55365095,3.404293964,0,1,3,30,,,,,,,,,
110,2021-08-01 03:45:00+00:00,125658.9682,2.793311438,0.840236686,0,-0.278106509,31.55365095,3.404293964,0,1,3,45,,,,,,,,,
111,2021-08-01 04:00:00+00:00,180203.2914,2.733208865,1.094674556,0,-0.100591716,31.55365095,3.404293964,0,1,4,0,,,,,,,,,
112,2021-08-01 04:15:00+00:00,234747.6147,2.876637391,1.25443787,0,-0.047337278,31.55365095,3.404293964,0,1,4,15,,,,,,,,,
113,2021-08-01 04:30:00+00:00,289291.9379,3.020065917,1.319526627,0,-0.00591716,31.55365095,3.404293964,0,1,4,30,,,,,,,,,
114,2021-08-01 04:45:00+00:00,291941.0827,3.163494443,1.337278107,0,0,31.55365095,3.404293964,0,1,4,45,,,,,,,,,
115,2021-08-01 05:00:00+00:00,294590.2275,3.306922969,1.402366864,0,0,31.55365095,3.404293964,0,1,5,0,,,,,,,,,
116,2021-08-01 05:15:00+00:00,297239.3722,3.109342248,1.426035503,0,0.00591716,31.55365095,3.404293964,0,1,5,15,,,,,,,,,
117,2021-08-01 05:30:00+00:00,299888.517,2.911761527,1.431952663,0,0,31.55365095,3.404293964,0,1,5,30,,,,,,,,,
118,2021-08-01 05:45:00+00:00,307141.7576,2.714180805,1.437869822,0,0,31.55365095,3.404293964,0,1,5,45,,,,,,,,,
119,2021-08-01 06:00:00+00:00,314394.9982,2.516600084,1.455621302,0,0,31.55365095,3.404293964,0,1,6,0,,,,,,,,,
120,2021-08-01 06:15:00+00:00,321648.2387,2.958490298,1.532544379,0,0,31.55365095,3.404293964,0,1,6,15,,,,,,,,,
121,2021-08-01 06:30:00+00:00,328901.4793,3.400380512,1.538461538,0,0,31.55365095,3.404293964,0,1,6,30,,,,,,,,,
122,2021-08-01 06:45:00+00:00,345904.2715,3.842270727,1.514792899,0,0,31.55365095,3.404293964,0,1,6,45,,,,,,,,,
123,2021-08-01 07:00:00+00:00,362907.0636,4.284160941,1.520710059,0,0,31.55365095,3.404293964,0,1,7,0,,,,,,,,,
124,2021-08-01 07:15:00+00:00,379909.8558,4.079317553,1.402366864,0,0,31.55365095,3.404293964,0,1,7,15,,,,,,,,,
125,2021-08-01 07:30:00+00:00,396912.6479,3.874474164,1.26035503,0,0,31.55365095,3.404293964,0,1,7,30,,,,,,,,,
126,2021-08-01 07:45:00+00:00,545671.1724,3.669630776,1.366863905,0,0,31.55365095,3.404293964,0,1,7,45,,,,,,,,,
127,2021-08-01 08:00:00+00:00,694429.697,3.464787388,1.461538462,0,-0.029585799,31.55365095,3.404293964,0,1,8,0,,,,,,,,,
128,2021-08-01 08:15:00+00:00,843188.2213,3.430788686,1.343195266,0,-0.124260355,31.55365095,3.404293964,0,1,8,15,,,,,,,,,
129,2021-08-01 08:30:00+00:00,991946.7456,3.396789985,1.183431953,0,-0.088757396,31.55365095,3.404293964,0,1,8,30,,,,,,,,,
130,2021-08-01 08:45:00+00:00,881438.9793,3.362791284,1.384615385,0,-0.023668639,31.55365095,3.404293964,0,1,8,45,,,,,,,,,
131,2021-08-01 09:00:00+00:00,770931.213,3.328792583,1.213017751,0,-0.100591716,31.55365095,3.404293964,0,1,9,0,,,,,,,,,
132,2021-08-01 09:15:00+00:00,660423.4467,3.507209318,1.177514793,0,-0.059171598,31.55365095,3.404293964,0,1,9,15,,,,,,,,,
133,2021-08-01 09:30:00+00:00,549915.6805,3.685626053,1.130177515,0,-0.142011834,31.55365095,3.404293964,0,1,9,30,,,,,,,,,
134,2021-08-01 09:45:00+00:00,556005.8432,3.864042787,0.99408284,0,-0.195266272,31.55365095,3.404293964,0,1,9,45,,,,,,,,,
135,2021-08-01 10:00:00+00:00,562096.0059,4.042459522,0.644970414,0,-0.165680473,31.55365095,3.404293964,0,1,10,0,,,,,,,,,
136,2021-08-01 10:15:00+00:00,568186.1686,4.146629749,0.603550296,0,-0.124260355,31.55365095,3.404293964,0,1,10,15,,,,,,,,,
137,2021-08-01 10:30:00+00:00,574276.3314,4.250799975,0.810650888,0,-0.01183432,31.55365095,3.404293964,0,1,10,30,,,,,,,,,
138,2021-08-01 10:45:00+00:00,462726.3545,4.354970201,0.355029586,0,0,31.55365095,3.404293964,0,1,10,45,,,,,,,,,
139,2021-08-01 11:00:00+00:00,351176.3776,4.459140428,0.25443787,0,-0.00591716,31.55365095,3.404293964,0,1,11,0,,,,,,,,,
140,2021-08-01 11:15:00+00:00,239626.4007,4.405669278,-0.035502959,0,-0.041420118,31.55365095,3.404293964,0,1,11,15,,,,,,,,,
141,2021-08-01 11:30:00+00:00,128076.4238,4.352198127,-0.088757396,0,-0.059171598,31.55365095,3.404293964,0,1,11,30,,,,,,,,,
142,2021-08-01 11:45:00+00:00,320509.9991,4.298726976,-0.047337278,0,-0.065088757,31.55365095,3.404293964,0,1,11,45,,,,,,,,,
143,2021-08-01 12:00:00+00:00,512943.5743,4.245255826,0.094674556,0,-0.047337278,31.55365095,3.404293964,0,1,12,0,,,,,,,,,
144,2021-08-01 12:15:00+00:00,705377.1497,4.319971906,-0.230769231,0,-0.142011834,31.55365095,3.404293964,0,1,12,15,,,,,,,,,
145,2021-08-01 12:30:00+00:00,897810.7249,4.394687986,-0.514792899,0,-0.213017751,31.55365095,3.404293964,0,1,12,30,,,,,,,,,
146,2021-08-01 12:45:00+00:00,842587.2964,4.469404066,0.213017751,0,-0.218934911,31.55365095,3.404293964,0,1,12,45,,,,,,,,,
147,2021-08-01 13:00:00+00:00,787363.8686,4.544120146,0.213017751,0,-0.171597633,31.55365095,3.404293964,0,1,13,0,,,,,,,,,
148,2021-08-01 13:15:00+00:00,732140.4402,4.516278921,-0.183431953,0,-0.272189349,31.55365095,3.404293964,0,1,13,15,,,,,,,,,
149,2021-08-01 13:30:00+00:00,676917.0118,4.488437698,-0.029585799,0,-0.307692308,31.55365095,3.404293964,0,1,13,30,,,,,,,,,
150,2021-08-01 13:45:00+00:00,597393.5651,4.460596474,-0.349112426,0,-0.25443787,31.55365095,3.404293964,0,1,13,45,,,,,,,,,
151,2021-08-01 14:00:00+00:00,517870.1183,4.43275525,-0.25443787,0,-0.201183432,31.55365095,3.404293964,0,1,14,0,,,,,,,,,
152,2021-08-01 14:15:00+00:00,438346.6716,4.355191408,-1.029585799,0,-0.230769231,31.55365095,3.404293964,0,1,14,15,,,,,,,,,
153,2021-08-01 14:30:00+00:00,358823.2249,4.277627567,-1.366863905,0,-0.24852071,31.55365095,3.404293964,0,1,14,30,,,,,,,,,
154,2021-08-01 14:45:00+00:00,361354.5858,4.200063725,-1.266272189,0,-0.278106509,31.55365095,3.404293964,0,1,14,45,,,,,,,,,
155,2021-08-01 15:00:00+00:00,363885.9467,4.122499883,-1.088757396,0,-0.355029586,31.55365095,3.404293964,0,1,15,0,,,,,,,,,
156,2021-08-01 15:15:00+00:00,366417.3077,4.178484939,-1.396449704,0,-0.301775148,31.55365095,3.404293964,0,1,15,15,,,,,,,,,
157,2021-08-01 15:30:00+00:00,368948.6686,4.234469995,-1.25443787,0,-0.402366864,31.55365095,3.404293964,0,1,15,30,,,,,,,,,
158,2021-08-01 15:45:00+00:00,369084.2086,4.290455051,-1.24852071,0,-0.390532544,31.55365095,3.404293964,0,1,15,45,,,,,,,,,
159,2021-08-01 16:00:00+00:00,369219.7485,4.346440107,-1.455621302,0,-0.378698225,31.55365095,3.404293964,0,1,16,0,,,,,,,,,
160,2021-08-01 16:15:00+00:00,369355.2885,4.464435578,-1.863905325,0,-0.372781065,31.55365095,3.404293964,0,1,16,15,,,,,,,,,
161,2021-08-01 16:30:00+00:00,369490.8284,4.582431049,-1.639053254,0,-0.331360947,31.55365095,3.404293964,0,1,16,30,,,,,,,,,
162,2021-08-01 16:45:00+00:00,315545.9666,4.70042652,-1.071005917,0,-0.355029586,31.55365095,3.404293964,0,1,16,45,,,,,,,,,
163,2021-08-01 17:00:00+00:00,261601.1049,4.81842199,-0.426035503,0,-0.372781065,31.55365095,3.404293964,0,1,17,0,,,,,,,,,
164,2021-08-01 17:15:00+00:00,207656.2431,4.906303502,-0.124260355,0,-0.420118343,31.55365095,3.404293964,0,1,17,15,,,,,,,,,
165,2021-08-01 17:30:00+00:00,153711.3813,4.994185013,-1.01183432,0,-0.50295858,31.55365095,3.404293964,0,1,17,30,,,,,,,,,
166,2021-08-01 17:45:00+00:00,116727.9354,5.082066525,-1.088757396,0,-0.467455621,31.55365095,3.404293964,0,1,17,45,,,,,,,,,
167,2021-08-01 18:00:00+00:00,79744.48964,5.169948036,-0.869822485,0,-0.467455621,31.55365095,3.404293964,0,1,18,0,,,,,,,,,
168,2021-08-01 18:15:00+00:00,42761.04382,5.079502044,-0.50295858,0,-0.414201183,31.55365095,3.404293964,0,1,18,15,,,,,,,,,
169,2021-08-01 18:30:00+00:00,5777.598003,4.989056051,-0.331360947,0,-0.473372781,31.55365095,3.404293964,0,1,18,30,,,,,,,,,
170,2021-08-01 18:45:00+00:00,4337.580899,4.898610059,-0.00591716,0,-0.461538462,31.55365095,3.404293964,0,1,18,45,,,,,,,,,
171,2021-08-01 19:00:00+00:00,2897.563795,4.808164066,-0.01183432,0,-0.544378698,31.55365095,3.404293964,0,1,19,0,,,,,,,,,
172,2021-08-01 19:15:00+00:00,1457.54669,4.771989549,-0.023668639,0,-0.544378698,31.55365095,3.404293964,0,1,19,15,,,,,,,,,
173,2021-08-01 19:30:00+00:00,17.5295858,4.735815031,0.307692308,0,-0.408284024,31.55365095,3.404293964,0,1,19,30,,,,,,,,,
174,2021-08-01 19:45:00+00:00,10.97910503,4.699640514,0.781065089,0,-0.420118343,31.55365095,3.404293964,0,1,19,45,,,,,,,,,
175,2021-08-01 20:00:00+00:00,4.42862426,4.663465996,0.970414201,0,-0.426035503,31.55365095,3.404293964,0,1,20,0,,,,,,,,,
176,2021-08-01 20:15:00+00:00,-2.121856509,4.571377596,0.899408284,0,-0.449704142,31.55365095,3.404293964,0,1,20,15,,,,,,,,,
177,2021-08-01 20:30:00+00:00,-8.672337278,4.479289196,1.017751479,0,-0.408284024,31.55365095,3.404293964,0,1,20,30,,,,,,,,,
178,2021-08-01 20:45:00+00:00,-6.504252959,4.387200796,1.236686391,0,-0.343195266,31.55365095,3.404293964,0,1,20,45,,,,,,,,,
179,2021-08-01 21:00:00+00:00,-4.336168639,4.295112395,1.017751479,0,-0.49112426,31.55365095,3.404293964,0,1,21,0,,,,,,,,,
180,2021-08-01 21:15:00+00:00,-2.16808432,4.359414027,1.130177515,0,-0.408284024,31.55365095,3.404293964,0,1,21,15,,,,,,,,,
181,2021-08-01 21:30:00+00:00,0,4.423715659,1.100591716,0,-0.461538462,31.55365095,3.404293964,0,1,21,30,,,,,,,,,
182,2021-08-01 21:45:00+00:00,0,4.488017291,1.106508876,0,-0.390532544,31.55365095,3.404293964,0,1,21,45,,,,,,,,,
183,2021-08-01 22:00:00+00:00,0,4.552318923,1.124260355,0,-0.532544379,31.55365095,3.404293964,0,1,22,0,,,,,,,,,
184,2021-08-01 22:15:00+00:00,0,4.665265069,0.940828402,0,-0.591715976,31.55365095,3.404293964,0,1,22,15,,,,,,,,,
