,datetime,radiation,windspeed_100m,total_substation,total_solar_part,total_wind_part,Lat,Lon,solar_on,wind_on,Hour,Minute
0,2021-07-31 00:15:00+00:00,3.56E-11,8.777585551,0.980769231,0,-0.25,34.18312186,3.687985128,0,1,0,15
1,2021-07-31 00:30:00+00:00,3.56E-11,9.219453577,0.871794872,0,-0.326923077,34.18312186,3.687985128,0,1,0,30
2,2021-07-31 00:45:00+00:00,8.91E-12,9.661321609,0.666666667,0,-0.365384615,34.18312186,3.687985128,0,1,0,45
3,2021-07-31 01:00:00+00:00,-1.78E-11,10.10318964,0.474358974,0,-0.41025641,34.18312186,3.687985128,0,1,1,0
4,2021-07-31 01:15:00+00:00,-4.46E-11,9.681790609,-0.012820513,0,-0.435897436,34.18312186,3.687985128,0,1,1,15
5,2021-07-31 01:30:00+00:00,-7.12E-11,9.260391577,-0.506410256,0,-0.564102564,34.18312186,3.687985128,0,1,1,30
6,2021-07-31 01:45:00+00:00,-5.35E-11,8.838992545,-0.769230769,0,-1.012820513,34.18312186,3.687985128,0,1,1,45
7,2021-07-31 02:00:00+00:00,-3.56E-11,8.417593513,-1.006410256,0,-1.044871795,34.18312186,3.687985128,0,1,2,0
8,2021-07-31 02:15:00+00:00,-1.78E-11,8.430111865,-0.717948718,0,-0.948717949,34.18312186,3.687985128,0,1,2,15
9,2021-07-31 02:30:00+00:00,0,8.442630218,-1.166666667,0,-1.006410256,34.18312186,3.687985128,0,1,2,30
10,2021-07-31 02:45:00+00:00,14905.88817,8.455148571,-1.134615385,0,-1.057692308,34.18312186,3.687985128,0,1,2,45
11,2021-07-31 03:00:00+00:00,29811.77634,8.467666917,-1.224358974,0,-0.955128205,34.18312186,3.687985128,0,1,3,0
12,2021-07-31 03:15:00+00:00,44717.66451,8.610452288,-1.5,0,-1.198717949,34.18312186,3.687985128,0,1,3,15
13,2021-07-31 03:30:00+00:00,59623.55269,8.75323766,-1.641025641,0,-1.365384615,34.18312186,3.687985128,0,1,3,30
14,2021-07-31 03:45:00+00:00,80540.94679,8.896023032,-1.884615385,0,-1.423076923,34.18312186,3.687985128,0,1,3,45
15,2021-07-31 04:00:00+00:00,101458.3408,9.038808404,-1.756410256,0,-1.365384615,34.18312186,3.687985128,0,1,4,0
16,2021-07-31 04:15:00+00:00,122375.7349,8.9578465,-1.980769231,0,-1.467948718,34.18312186,3.687985128,0,1,4,15
17,2021-07-31 04:30:00+00:00,143293.129,8.876884596,-2.147435897,0,-1.506410256,34.18312186,3.687985128,0,1,4,30
18,2021-07-31 04:45:00+00:00,236228.3604,8.795922686,-1.942307692,0,-1.41025641,34.18312186,3.687985128,0,1,4,45
19,2021-07-31 05:00:00+00:00,329163.5917,8.714960782,-1.865384615,0,-1.282051282,34.18312186,3.687985128,0,1,5,0
20,2021-07-31 05:15:00+00:00,422098.8231,8.560926026,-0.878205128,0,-0.852564103,34.18312186,3.687985128,0,1,5,15
21,2021-07-31 05:30:00+00:00,515034.0545,8.406891276,-0.358974359,0,-0.583333333,34.18312186,3.687985128,0,1,5,30
22,2021-07-31 05:45:00+00:00,508601.3622,8.252856519,-0.141025641,0,-0.461538462,34.18312186,3.687985128,0,1,5,45
23,2021-07-31 06:00:00+00:00,502168.6699,8.098821763,-0.935897436,0,-0.871794872,34.18312186,3.687985128,0,1,6,0
24,2021-07-31 06:15:00+00:00,495735.9776,8.022669186,-0.769230769,0,-0.858974359,34.18312186,3.687985128,0,1,6,15
25,2021-07-31 06:30:00+00:00,489303.2853,7.946516609,-1.166666667,0,-1.192307692,34.18312186,3.687985128,0,1,6,30
26,2021-07-31 06:45:00+00:00,453254.4271,7.870364038,-2.429487179,0,-1.820512821,34.18312186,3.687985128,0,1,6,45
27,2021-07-31 07:00:00+00:00,417205.5689,7.794211462,-2.878205128,0,-2.096153846,34.18312186,3.687985128,0,1,7,0
28,2021-07-31 07:15:00+00:00,381156.7108,7.565370891,-3.256410256,0,-2.230769231,34.18312186,3.687985128,0,1,7,15
29,2021-07-31 07:30:00+00:00,345107.8526,7.336530321,-2.891025641,0,-2.096153846,34.18312186,3.687985128,0,1,7,30
30,2021-07-31 07:45:00+00:00,325577.2436,7.10768975,-2.801282051,0,-2.032051282,34.18312186,3.687985128,0,1,7,45
31,2021-07-31 08:00:00+00:00,306046.6346,6.878849173,-2.416666667,0,-1.865384615,34.18312186,3.687985128,0,1,8,0
32,2021-07-31 08:15:00+00:00,286516.0256,6.817225154,-2.391025641,0,-1.666666667,34.18312186,3.687985128,0,1,8,15
33,2021-07-31 08:30:00+00:00,266985.4167,6.755601135,-2.320512821,0,-1.525641026,34.18312186,3.687985128,0,1,8,30
34,2021-07-31 08:45:00+00:00,429345.6731,6.693977115,-2.25,0,-1.705128205,34.18312186,3.687985128,0,1,8,45
35,2021-07-31 09:00:00+00:00,591705.9295,6.632353096,-2.41025641,0,-2.083333333,34.18312186,3.687985128,0,1,9,0
36,2021-07-31 09:15:00+00:00,754066.1859,6.782491237,-1.801282051,0,-1.41025641,34.18312186,3.687985128,0,1,9,15
37,2021-07-31 09:30:00+00:00,916426.4423,6.932629378,-2.519230769,0,-1.128205128,34.18312186,3.687985128,0,1,9,30
38,2021-07-31 09:45:00+00:00,968473.5179,7.082767519,-2.852564103,0,-1.211538462,34.18312186,3.687985128,0,1,9,45
39,2021-07-31 10:00:00+00:00,1020520.593,7.232905654,-3.205128205,0,-1.166666667,34.18312186,3.687985128,0,1,10,0
40,2021-07-31 10:15:00+00:00,1072567.669,7.464427365,-2.275641026,0,-1.096153846,34.18312186,3.687985128,0,1,10,15
41,2021-07-31 10:30:00+00:00,1124614.744,7.695949077,-2.044871795,0,-0.967948718,34.18312186,3.687985128,0,1,10,30
42,2021-07-31 10:45:00+00:00,1279584.375,7.927470788,-1.512820513,0,-0.961538462,34.18312186,3.687985128,0,1,10,45
43,2021-07-31 11:00:00+00:00,1434554.006,8.1589925,-1.647435897,0,-0.987179487,34.18312186,3.687985128,0,1,11,0
44,2021-07-31 11:15:00+00:00,1589523.638,7.950691994,-1.955128205,0,-1.006410256,34.18312186,3.687985128,0,1,11,15
45,2021-07-31 11:30:00+00:00,1744493.269,7.742391487,-2.025641026,0,-1.012820513,34.18312186,3.687985128,0,1,11,30
46,2021-07-31 11:45:00+00:00,1654346.314,7.534090981,-2.955128205,0,-1.038461538,34.18312186,3.687985128,0,1,11,45
47,2021-07-31 12:00:00+00:00,1564199.359,7.325790481,-3.192307692,0,-1.102564103,34.18312186,3.687985128,0,1,12,0
48,2021-07-31 12:15:00+00:00,1474052.404,7.485766135,-3.83974359,0,-1.192307692,34.18312186,3.687985128,0,1,12,15
49,2021-07-31 12:30:00+00:00,1383905.449,7.645741795,-3.737179487,0,-1.108974359,34.18312186,3.687985128,0,1,12,30
50,2021-07-31 12:45:00+00:00,1309512.179,7.805717449,-3.948717949,0,-1.237179487,34.18312186,3.687985128,0,1,12,45
51,2021-07-31 13:00:00+00:00,1235118.91,7.965693109,-4.173076923,0,-1.102564103,34.18312186,3.687985128,0,1,13,0
52,2021-07-31 13:15:00+00:00,1160725.641,7.830875192,-4.192307692,0,-0.935897436,34.18312186,3.687985128,0,1,13,15
53,2021-07-31 13:30:00+00:00,1086332.372,7.696057282,-4.461538462,0,-0.987179487,34.18312186,3.687985128,0,1,13,30
54,2021-07-31 13:45:00+00:00,967574.9199,7.561239372,-4.666666667,0,-1.012820513,34.18312186,3.687985128,0,1,13,45
55,2021-07-31 14:00:00+00:00,848817.4679,7.426421462,-4.487179487,0,-0.980769231,34.18312186,3.687985128,0,1,14,0
56,2021-07-31 14:15:00+00:00,730060.016,7.378683333,-4.525641026,0,-0.987179487,34.18312186,3.687985128,0,1,14,15
57,2021-07-31 14:30:00+00:00,611302.5641,7.330945212,-3.865384615,0,-0.897435897,34.18312186,3.687985128,0,1,14,30
58,2021-07-31 14:45:00+00:00,623412.4199,7.283207083,-3.685897436,0,-0.935897436,34.18312186,3.687985128,0,1,14,45
59,2021-07-31 15:00:00+00:00,635522.2756,7.235468962,-4.230769231,0,-1.320512821,34.18312186,3.687985128,0,1,15,0
60,2021-07-31 15:15:00+00:00,647632.1314,7.124337628,-4.192307692,0,-1.33974359,34.18312186,3.687985128,0,1,15,15
61,2021-07-31 15:30:00+00:00,659741.9872,7.013206301,-3.929487179,0,-1.044871795,34.18312186,3.687985128,0,1,15,30
62,2021-07-31 15:45:00+00:00,603125.7212,6.902074968,-4.211538462,0,-0.987179487,34.18312186,3.687985128,0,1,15,45
63,2021-07-31 16:00:00+00:00,546509.4551,6.790943635,-3.262820513,0,-0.942307692,34.18312186,3.687985128,0,1,16,0
64,2021-07-31 16:15:00+00:00,489893.1891,6.603347032,-2.173076923,0,-0.916666667,34.18312186,3.687985128,0,1,16,15
65,2021-07-31 16:30:00+00:00,433276.9231,6.415750429,-3.192307692,0,-1.019230769,34.18312186,3.687985128,0,1,16,30
66,2021-07-31 16:45:00+00:00,370400.656,6.228153828,-3.641025641,0,-1.102564103,34.18312186,3.687985128,0,1,16,45
67,2021-07-31 17:00:00+00:00,307524.389,6.040557226,-3.217948718,0,-1.064102564,34.18312186,3.687985128,0,1,17,0
68,2021-07-31 17:15:00+00:00,244648.122,6.074686845,-2.782051282,0,-1.012820513,34.18312186,3.687985128,0,1,17,15
69,2021-07-31 17:30:00+00:00,181771.855,6.108816465,-2.269230769,0,-1.044871795,34.18312186,3.687985128,0,1,17,30
70,2021-07-31 17:45:00+00:00,138783.3784,6.142946085,-2.019230769,0,-0.948717949,34.18312186,3.687985128,0,1,17,45
71,2021-07-31 18:00:00+00:00,95794.90186,6.177075704,-1.628205128,0,-0.980769231,34.18312186,3.687985128,0,1,18,0
72,2021-07-31 18:15:00+00:00,52806.42528,6.075758047,-1.141025641,0,-1.044871795,34.18312186,3.687985128,0,1,18,15
73,2021-07-31 18:30:00+00:00,9817.948718,5.974440391,-1.044871795,0,-1.134615385,34.18312186,3.687985128,0,1,18,30
74,2021-07-31 18:45:00+00:00,7364.793673,5.873122735,-1.128205128,0,-1.198717949,34.18312186,3.687985128,0,1,18,45
75,2021-07-31 19:00:00+00:00,4911.638622,5.771805079,-1.224358974,0,-1.102564103,34.18312186,3.687985128,0,1,19,0
76,2021-07-31 19:15:00+00:00,2458.483574,5.701475877,-1.538461538,0,-1.679487179,34.18312186,3.687985128,0,1,19,15
77,2021-07-31 19:30:00+00:00,5.328525641,5.631146676,-0.788461538,0,-1.487179487,34.18312186,3.687985128,0,1,19,30
78,2021-07-31 19:45:00+00:00,4.782652244,5.560817474,-1.044871795,0,-1.653846154,34.18312186,3.687985128,0,1,19,45
79,2021-07-31 20:00:00+00:00,4.236778846,5.490488272,-0.66025641,0,-1.583333333,34.18312186,3.687985128,0,1,20,0
80,2021-07-31 20:15:00+00:00,3.690905449,5.341615203,-0.326923077,0,-1.384615385,34.18312186,3.687985128,0,1,20,15
81,2021-07-31 20:30:00+00:00,3.145032051,5.192742134,-0.448717949,0,-1.467948718,34.18312186,3.687985128,0,1,20,30
82,2021-07-31 20:45:00+00:00,2.358774038,5.043869064,-0.147435897,0,-1.301282051,34.18312186,3.687985128,0,1,20,45
83,2021-07-31 21:00:00+00:00,1.572516026,4.894995995,0.237179487,0,-1.134615385,34.18312186,3.687985128,0,1,21,0
84,2021-07-31 21:15:00+00:00,0.786258013,4.859668933,0.115384615,0,-1.256410256,34.18312186,3.687985128,0,1,21,15
85,2021-07-31 21:30:00+00:00,0,4.824341872,0.378205128,0,-1.070512821,34.18312186,3.687985128,0,1,21,30
86,2021-07-31 21:45:00+00:00,0,4.78901481,0.467948718,0,-1.070512821,34.18312186,3.687985128,0,1,21,45
87,2021-07-31 22:00:00+00:00,0,4.753687749,0.653846154,0,-0.987179487,34.18312186,3.687985128,0,1,22,0
88,2021-07-31 22:15:00+00:00,0,4.602108934,0.987179487,0,-0.679487179,34.18312186,3.687985128,0,1,22,15
89,2021-07-31 22:30:00+00:00,0,4.450530119,0.685897436,0,-0.871794872,34.18312186,3.687985128,0,1,22,30
90,2021-07-31 22:45:00+00:00,8.91E-12,4.298951305,0.993589744,0,-0.679487179,34.18312186,3.687985128,0,1,22,45
91,2021-07-31 23:00:00+00:00,1.78E-11,4.14737249,0.756410256,0,-0.743589744,34.18312186,3.687985128,0,1,23,0
92,2021-07-31 23:15:00+00:00,2.67E-11,3.988838043,0.782051282,0,-0.673076923,34.18312186,3.687985128,0,1,23,15
93,2021-07-31 23:30:00+00:00,3.56E-11,3.830303596,0.884615385,0,-0.602564103,34.18312186,3.687985128,0,1,23,30
94,2021-07-31 23:45:00+00:00,3.56E-11,3.671769148,1.044871795,0,-0.525641026,34.18312186,3.687985128,0,1,23,45
95,2021-08-01 00:00:00+00:00,3.56E-11,3.513234701,0.807692308,0,-0.608974359,34.18312186,3.687985128,0,1,0,0
96,2021-08-01 00:15:00+00:00,3.56E-11,3.356344196,0.698717949,0,-0.647435897,34.18312186,3.687985128,0,1,0,15
97,2021-08-01 00:30:00+00:00,3.56E-11,3.19945369,0.993589744,0,-0.416666667,34.18312186,3.687985128,0,1,0,30
98,2021-08-01 00:45:00+00:00,8.91E-12,3.042563185,0.775641026,0,-0.435897436,34.18312186,3.687985128,0,1,0,45
99,2021-08-01 01:00:00+00:00,-1.78E-11,2.885672679,0.903846154,0,-0.403846154,34.18312186,3.687985128,0,1,1,0
100,2021-08-01 01:15:00+00:00,-4.46E-11,2.859416298,1.115384615,0,-0.217948718,34.18312186,3.687985128,0,1,1,15
101,2021-08-01 01:30:00+00:00,-7.12E-11,2.833159917,1.173076923,0,-0.230769231,34.18312186,3.687985128,0,1,1,30
102,2021-08-01 01:45:00+00:00,-5.35E-11,2.806903537,1.262820513,0,-0.147435897,34.18312186,3.687985128,0,1,1,45
103,2021-08-01 02:00:00+00:00,-3.56E-11,2.780647156,1.314102564,0,-0.192307692,34.18312186,3.687985128,0,1,2,0
104,2021-08-01 02:15:00+00:00,-1.78E-11,2.890840555,1.217948718,0,-0.224358974,34.18312186,3.687985128,0,1,2,15
105,2021-08-01 02:30:00+00:00,0,3.001033954,1.211538462,0,-0.16025641,34.18312186,3.687985128,0,1,2,30
106,2021-08-01 02:45:00+00:00,19260.21635,3.111227353,1.217948718,0,-0.108974359,34.18312186,3.687985128,0,1,2,45
107,2021-08-01 03:00:00+00:00,38520.43269,3.221420753,1.16025641,0,-0.198717949,34.18312186,3.687985128,0,1,3,0
108,2021-08-01 03:15:00+00:00,57780.64904,3.156309632,1.08974359,0,-0.205128205,34.18312186,3.687985128,0,1,3,15
109,2021-08-01 03:30:00+00:00,77040.86538,3.091198512,1.141025641,0,-0.185897436,34.18312186,3.687985128,0,1,3,30
110,2021-08-01 03:45:00+00:00,136130.5489,3.026087391,0.91025641,0,-0.301282051,34.18312186,3.687985128,0,1,3,45
111,2021-08-01 04:00:00+00:00,195220.2324,2.960976271,1.185897436,0,-0.108974359,34.18312186,3.687985128,0,1,4,0
112,2021-08-01 04:15:00+00:00,254309.9159,3.116357174,1.358974359,0,-0.051282051,34.18312186,3.687985128,0,1,4,15
113,2021-08-01 04:30:00+00:00,313399.5994,3.271738077,1.429487179,0,-0.006410256,34.18312186,3.687985128,0,1,4,30
114,2021-08-01 04:45:00+00:00,316269.5062,3.42711898,1.448717949,0,0,34.18312186,3.687985128,0,1,4,45
115,2021-08-01 05:00:00+00:00,319139.4131,3.582499883,1.519230769,0,0,34.18312186,3.687985128,0,1,5,0
116,2021-08-01 05:15:00+00:00,322009.3199,3.368454102,1.544871795,0,0.006410256,34.18312186,3.687985128,0,1,5,15
117,2021-08-01 05:30:00+00:00,324879.2268,3.154408321,1.551282051,0,0,34.18312186,3.687985128,0,1,5,30
118,2021-08-01 05:45:00+00:00,332736.904,2.940362539,1.557692308,0,0,34.18312186,3.687985128,0,1,5,45
119,2021-08-01 06:00:00+00:00,340594.5813,2.726316758,1.576923077,0,0,34.18312186,3.687985128,0,1,6,0
120,2021-08-01 06:15:00+00:00,348452.2586,3.205031156,1.66025641,0,0,34.18312186,3.687985128,0,1,6,15
121,2021-08-01 06:30:00+00:00,356309.9359,3.683745555,1.666666667,0,0,34.18312186,3.687985128,0,1,6,30
122,2021-08-01 06:45:00+00:00,374729.6274,4.162459954,1.641025641,0,0,34.18312186,3.687985128,0,1,6,45
123,2021-08-01 07:00:00+00:00,393149.3189,4.641174353,1.647435897,0,0,34.18312186,3.687985128,0,1,7,0
124,2021-08-01 07:15:00+00:00,411569.0104,4.419260682,1.519230769,0,0,34.18312186,3.687985128,0,1,7,15
125,2021-08-01 07:30:00+00:00,429988.7019,4.197347012,1.365384615,0,0,34.18312186,3.687985128,0,1,7,30
126,2021-08-01 07:45:00+00:00,591143.7701,3.97543334,1.480769231,0,0,34.18312186,3.687985128,0,1,7,45
127,2021-08-01 08:00:00+00:00,752298.8385,3.75351967,1.583333333,0,-0.032051282,34.18312186,3.687985128,0,1,8,0
128,2021-08-01 08:15:00+00:00,913453.9064,3.716687744,1.455128205,0,-0.134615385,34.18312186,3.687985128,0,1,8,15
129,2021-08-01 08:30:00+00:00,1074608.974,3.679855817,1.282051282,0,-0.096153846,34.18312186,3.687985128,0,1,8,30
130,2021-08-01 08:45:00+00:00,954892.2276,3.643023891,1.5,0,-0.025641026,34.18312186,3.687985128,0,1,8,45
131,2021-08-01 09:00:00+00:00,835175.4808,3.606191965,1.314102564,0,-0.108974359,34.18312186,3.687985128,0,1,9,0
132,2021-08-01 09:15:00+00:00,715458.734,3.799476761,1.275641026,0,-0.064102564,34.18312186,3.687985128,0,1,9,15
133,2021-08-01 09:30:00+00:00,595741.9872,3.992761557,1.224358974,0,-0.153846154,34.18312186,3.687985128,0,1,9,30
134,2021-08-01 09:45:00+00:00,602339.6635,4.186046353,1.076923077,0,-0.211538462,34.18312186,3.687985128,0,1,9,45
135,2021-08-01 10:00:00+00:00,608937.3397,4.379331149,0.698717949,0,-0.179487179,34.18312186,3.687985128,0,1,10,0
136,2021-08-01 10:15:00+00:00,615535.016,4.492182228,0.653846154,0,-0.134615385,34.18312186,3.687985128,0,1,10,15
137,2021-08-01 10:30:00+00:00,622132.6923,4.605033306,0.878205128,0,-0.012820513,34.18312186,3.687985128,0,1,10,30
138,2021-08-01 10:45:00+00:00,501286.884,4.717884385,0.384615385,0,0,34.18312186,3.687985128,0,1,10,45
139,2021-08-01 11:00:00+00:00,380441.0757,4.830735463,0.275641026,0,-0.006410256,34.18312186,3.687985128,0,1,11,0
140,2021-08-01 11:15:00+00:00,259595.2674,4.772808384,-0.038461538,0,-0.044871795,34.18312186,3.687985128,0,1,11,15
141,2021-08-01 11:30:00+00:00,138749.4592,4.714881304,-0.096153846,0,-0.064102564,34.18312186,3.687985128,0,1,11,30
142,2021-08-01 11:45:00+00:00,347219.1656,4.656954224,-0.051282051,0,-0.070512821,34.18312186,3.687985128,0,1,11,45
143,2021-08-01 12:00:00+00:00,555688.8722,4.599027145,0.102564103,0,-0.051282051,34.18312186,3.687985128,0,1,12,0
144,2021-08-01 12:15:00+00:00,764158.5788,4.679969565,-0.25,0,-0.153846154,34.18312186,3.687985128,0,1,12,15
145,2021-08-01 12:30:00+00:00,972628.2853,4.760911985,-0.557692308,0,-0.230769231,34.18312186,3.687985128,0,1,12,30
146,2021-08-01 12:45:00+00:00,912802.9045,4.841854404,0.230769231,0,-0.237179487,34.18312186,3.687985128,0,1,12,45
147,2021-08-01 13:00:00+00:00,852977.5244,4.922796824,0.230769231,0,-0.185897436,34.18312186,3.687985128,0,1,13,0
148,2021-08-01 13:15:00+00:00,793152.1436,4.892635498,-0.198717949,0,-0.294871795,34.18312186,3.687985128,0,1,13,15
149,2021-08-01 13:30:00+00:00,733326.7628,4.862474172,-0.032051282,0,-0.333333333,34.18312186,3.687985128,0,1,13,30
150,2021-08-01 13:45:00+00:00,647176.3622,4.832312847,-0.378205128,0,-0.275641026,34.18312186,3.687985128,0,1,13,45
151,2021-08-01 14:00:00+00:00,561025.9615,4.802151521,-0.275641026,0,-0.217948718,34.18312186,3.687985128,0,1,14,0
152,2021-08-01 14:15:00+00:00,474875.5609,4.718124026,-1.115384615,0,-0.25,34.18312186,3.687985128,0,1,14,15
153,2021-08-01 14:30:00+00:00,388725.1603,4.634096531,-1.480769231,0,-0.269230769,34.18312186,3.687985128,0,1,14,30
154,2021-08-01 14:45:00+00:00,391467.4679,4.550069036,-1.371794872,0,-0.301282051,34.18312186,3.687985128,0,1,14,45
155,2021-08-01 15:00:00+00:00,394209.7756,4.46604154,-1.179487179,0,-0.384615385,34.18312186,3.687985128,0,1,15,0
156,2021-08-01 15:15:00+00:00,396952.0833,4.526692017,-1.512820513,0,-0.326923077,34.18312186,3.687985128,0,1,15,15
157,2021-08-01 15:30:00+00:00,399694.391,4.587342495,-1.358974359,0,-0.435897436,34.18312186,3.687985128,0,1,15,30
158,2021-08-01 15:45:00+00:00,399841.226,4.647992972,-1.352564103,0,-0.423076923,34.18312186,3.687985128,0,1,15,45
159,2021-08-01 16:00:00+00:00,399988.0609,4.708643449,-1.576923077,0,-0.41025641,34.18312186,3.687985128,0,1,16,0
160,2021-08-01 16:15:00+00:00,400134.8958,4.836471876,-2.019230769,0,-0.403846154,34.18312186,3.687985128,0,1,16,15
161,2021-08-01 16:30:00+00:00,400281.7308,4.964300303,-1.775641026,0,-0.358974359,34.18312186,3.687985128,0,1,16,30
162,2021-08-01 16:45:00+00:00,341841.4638,5.092128729,-1.16025641,0,-0.384615385,34.18312186,3.687985128,0,1,16,45
163,2021-08-01 17:00:00+00:00,283401.1969,5.219957156,-0.461538462,0,-0.403846154,34.18312186,3.687985128,0,1,17,0
164,2021-08-01 17:15:00+00:00,224960.93,5.315162127,-0.134615385,0,-0.455128205,34.18312186,3.687985128,0,1,17,15
165,2021-08-01 17:30:00+00:00,166520.6631,5.410367097,-1.096153846,0,-0.544871795,34.18312186,3.687985128,0,1,17,30
166,2021-08-01 17:45:00+00:00,126455.2634,5.505572069,-1.179487179,0,-0.506410256,34.18312186,3.687985128,0,1,17,45
167,2021-08-01 18:00:00+00:00,86389.86378,5.600777039,-0.942307692,0,-0.506410256,34.18312186,3.687985128,0,1,18,0
168,2021-08-01 18:15:00+00:00,46324.46414,5.502793881,-0.544871795,0,-0.448717949,34.18312186,3.687985128,0,1,18,15
169,2021-08-01 18:30:00+00:00,6259.064503,5.404810722,-0.358974359,0,-0.512820513,34.18312186,3.687985128,0,1,18,30
170,2021-08-01 18:45:00+00:00,4699.045974,5.306827563,-0.006410256,0,-0.5,34.18312186,3.687985128,0,1,18,45
171,2021-08-01 19:00:00+00:00,3139.027444,5.208844405,-0.012820513,0,-0.58974359,34.18312186,3.687985128,0,1,19,0
172,2021-08-01 19:15:00+00:00,1579.008914,5.169655344,-0.025641026,0,-0.58974359,34.18312186,3.687985128,0,1,19,15
173,2021-08-01 19:30:00+00:00,18.99038462,5.130466284,0.333333333,0,-0.442307692,34.18312186,3.687985128,0,1,19,30
174,2021-08-01 19:45:00+00:00,11.89403045,5.091277223,0.846153846,0,-0.455128205,34.18312186,3.687985128,0,1,19,45
175,2021-08-01 20:00:00+00:00,4.797676282,5.052088163,1.051282051,0,-0.461538462,34.18312186,3.687985128,0,1,20,0
176,2021-08-01 20:15:00+00:00,-2.298677885,4.952325729,0.974358974,0,-0.487179487,34.18312186,3.687985128,0,1,20,15
177,2021-08-01 20:30:00+00:00,-9.395032051,4.852563296,1.102564103,0,-0.442307692,34.18312186,3.687985128,0,1,20,30
178,2021-08-01 20:45:00+00:00,-7.046274038,4.752800862,1.33974359,0,-0.371794872,34.18312186,3.687985128,0,1,20,45
179,2021-08-01 21:00:00+00:00,-4.697516026,4.653038428,1.102564103,0,-0.532051282,34.18312186,3.687985128,0,1,21,0
180,2021-08-01 21:15:00+00:00,-2.348758013,4.722698529,1.224358974,0,-0.442307692,34.18312186,3.687985128,0,1,21,15
181,2021-08-01 21:30:00+00:00,0,4.792358631,1.192307692,0,-0.5,34.18312186,3.687985128,0,1,21,30
182,2021-08-01 21:45:00+00:00,0,4.862018732,1.198717949,0,-0.423076923,34.18312186,3.687985128,0,1,21,45
183,2021-08-01 22:00:00+00:00,0,4.931678833,1.217948718,0,-0.576923077,34.18312186,3.687985128,0,1,22,0
184,2021-08-01 22:15:00+00:00,0,5.054037158,1.019230769,0,-0.641025641,34.18312186,3.687985128,0,1,22,15
185,2021-08-01 22:30:00+00:00,0,5.176395483,1.519230769,0,-0.378205128,34.18312186,3.687985128,0,1,22,30
186,2021-08-01 22:45:00+00:00,8.91E-12,5.298753809,1.429487179,0,-0.371794872,34.18312186,3.687985128,0,1,22,45
187,2021-08-01 23:00:00+00:00,1.78E-11,5.421112134,1.519230769,0,-0.275641026,34.18312186,3.687985128,0,1,23,0
188,2021-08-01 23:15:00+00:00,2.67E-11,5.48702188,1.108974359,0,-0.435897436,34.18312186,3.687985128,0,1,23,15
189,2021-08-01 23:30:00+00:00,3.56E-11,5.552931627,1.096153846,0,-0.391025641,34.18312186,3.687985128,0,1,23,30
190,2021-08-01 23:45:00+00:00,3.56E-11,5.618841373,1.185897436,0,-0.320512821,34.18312186,3.687985128,0,1,23,45
191,2021-08-02 00:00:00+00:00,3.56E-11,5.684751119,0.974358974,0,-0.423076923,34.18312186,3.687985128,0,1,0,0
192,2021-08-02 00:15:00+00:00,3.56E-11,5.782767596,1.025641026,0,-0.352564103,34.18312186,3.687985128,0,1,0,15
193,2021-08-02 00:30:00+00:00,3.56E-11,5.880784071,1.076923077,0,-0.307692308,34.18312186,3.687985128,0,1,0,30
194,2021-08-02 00:45:00+00:00,8.91E-12,5.978800547,1.012820513,0,-0.314102564,34.18312186,3.687985128,0,1,0,45
195,2021-08-02 01:00:00+00:00,-1.78E-11,6.076817024,0.916666667,0,-0.333333333,34.18312186,3.687985128,0,1,1,0
196,2021-08-02 01:15:00+00:00,-4.46E-11,6.133782558,0.948717949,0,-0.352564103,34.18312186,3.687985128,0,1,1,15
197,2021-08-02 01:30:00+00:00,-7.12E-11,6.190748092,0.83974359,0,-0.416666667,34.18312186,3.687985128,0,1,1,30
198,2021-08-02 01:45:00+00:00,-5.35E-11,6.247713627,0.769230769,0,-0.397435897,34.18312186,3.687985128,0,1,1,45
199,2021-08-02 02:00:00+00:00,-3.56E-11,6.304679162,0.788461538,0,-0.429487179,34.18312186,3.687985128,0,1,2,0
200,2021-08-02 02:15:00+00:00,-1.78E-11,6.094097633,0.75,0,-0.403846154,34.18312186,3.687985128,0,1,2,15
201,2021-08-02 02:30:00+00:00,0,5.883516104,0.237179487,0,-0.814102564,34.18312186,3.687985128,0,1,2,30
202,2021-08-02 02:45:00+00:00,18017.24635,5.672934575,-0.166666667,0,-0.871794872,34.18312186,3.687985128,0,1,2,45
203,2021-08-02 03:00:00+00:00,36034.49269,5.462353046,-0.352564103,0,-0.980769231,34.18312186,3.687985128,0,1,3,0
204,2021-08-02 03:15:00+00:00,54051.73903,5.448774191,-0.038461538,0,-0.993589744,34.18312186,3.687985128,0,1,3,15
205,2021-08-02 03:30:00+00:00,72068.98538,5.435195336,0.224358974,0,-0.570512821,34.18312186,3.687985128,0,1,3,30
206,2021-08-02 03:45:00+00:00,138694.7979,5.421616481,1.403846154,0,-0.012820513,34.18312186,3.687985128,0,1,3,45
207,2021-08-02 04:00:00+00:00,205320.6104,5.408037626,1.096153846,0,-0.282051282,34.18312186,3.687985128,0,1,4,0
208,2021-08-02 04:15:00+00:00,271946.423,5.371779203,0.493589744,0,-0.647435897,34.18312186,3.687985128,0,1,4,15
209,2021-08-02 04:30:00+00:00,338572.2356,5.335520781,0.301282051,0,-0.826923077,34.18312186,3.687985128,0,1,4,30
